Earthquake_Magnitude,Ocean_Depth,Proximity_to_Plate_Boundary,Seafloor_Displacement,Coastal_Population_Density,Wave_Energy,Distance_from_Epicenter,Tsunami
4.4922866873,3611.49648984,1.8745632965,0.4035486208,41.0899903633,101.3540081436,515.1270290338,0
5.6681715971,3841.7149649121,1.5165287158,0.4807861682,297.6047908191,137.3300846708,1730.3065112188,0
5.451966623,3862.5185233167,1.0810183459,0.1229111825,60.921177876,80.390384923,1737.7662931538,0
5.2119311778,3307.6438482258,2.4186285896,0.5861823541,107.172590451,115.4106683427,881.8515077426,0
4.2935580849,4964.7394931115,1.2543649073,0.0723483838,263.5592247621,60.3669321786,1405.504855925,0
5.1515200538,2018.1259268929,1.524225944,0.3430440058,123.210120176,144.0832138185,1169.6115301992,0
7.30247826,305.21392981,2.0061366453,0.5842247888,276.0590958223,9.8317047243,1274.9492943899,0
6.9877047498,1285.4458677843,2.752584697,0.0190434093,219.7363887401,186.6226442337,1417.2360247881,0
5.5366023539,319.9169807163,2.8402276266,0.4702962227,8.6990233008,137.9642142658,1119.1233310796,0
4.435208611,1149.9318656203,1.1289813609,0.5742935397,186.6088437756,101.1484596711,1689.0736261045,0
7.0135308746,3116.5595437473,1.0255129594,0.6952296557,125.3997650761,113.1114966453,1403.4370234321,0
5.2258281501,4593.7826753418,1.2679497335,0.6715118073,1.307873987,184.930221081,491.2570265048,0
4.3320948055,1731.737401956,1.7471325721,0.2143000723,175.5364982781,88.5828196084,358.0985013698,0
5.1187822179,4071.1212765085,2.3794030697,0.7248708536,209.4350772251,62.1946042766,469.4286675305,0
4.9536351441,4175.7479709073,2.9609415956,0.4938470147,2.9101064769,28.0089624268,847.5369780377,0
6.0250487201,467.958864446,2.8867145974,0.3650836733,273.7752653774,156.1043605514,1584.2433632765,0
6.1235185292,3171.240703554,2.2760064704,0.628721387,166.1184694195,197.2828036966,1544.8939646237,0
6.7193123594,4375.06779391,1.4312795255,0.0838041591,144.8683309796,102.8161391239,1709.6090259149,0
5.5532425275,2897.1798251671,2.054141877,0.0382027838,184.5644689791,165.6086571549,567.7509317289,0
6.0801610687,3008.6916677874,1.3283699281,0.1234635737,294.0155828929,78.7438339306,686.61693883,0
4.5996359056,3371.2483965579,2.2188905947,0.643552123,26.4018082534,178.7069166997,961.7528745754,0
5.0967929225,2365.5710915139,1.7801321315,0.8635770031,278.7782925594,60.6906432899,1768.6908726819,0
6.7353309534,4660.9575944893,1.4915006244,0.5769591501,82.3633754221,164.8188980969,309.0511239708,0
5.9768670701,1762.0968132324,1.6453674142,0.6449063239,255.4453347942,121.8390782787,1750.3940636994,0
4.9260898916,2645.5590883484,1.9010730781,0.0116448995,167.0436429422,132.3048648292,1306.2544875124,0
6.5769796457,2899.5636894201,1.1335005097,0.1164455241,178.9423732632,54.9958383947,435.3967193591,0
5.5036096021,2816.1807306099,1.6574919767,0.7204337022,193.1311824304,66.5636722183,1583.2832991446,0
6.2704326489,3223.4823557177,2.1068554016,0.0113896681,208.9521550431,75.2083582218,1902.4365072697,0
6.8629466988,2979.7029007034,1.5043639636,0.2037173933,102.1154513033,95.313588716,803.3113670662,0
5.8022532339,910.3150850146,2.9554256257,0.107924555,279.5832418963,182.7156022805,1193.1128190932,0
6.5371859514,2236.6366600657,2.2600691551,0.3405759374,90.3477059356,115.6459572339,1146.8204461128,0
6.028377292,1504.6368483064,1.7339156636,0.0838979606,15.6829116817,50.6914259346,426.2196608619,0
4.3632114802,4083.3491864303,1.077747394,0.6589427939,81.7673246446,174.3091361416,1124.4868837818,0
5.0695176076,2636.4307848782,1.7639160381,0.5643010647,34.3598604979,199.3981005625,1023.4449920844,0
5.218807239,3580.0282567497,1.727798813,0.833274305,136.2812173081,143.9116826531,482.6704679512,0
6.9614171494,3705.0181352127,1.4234335569,0.1452860097,94.8877046177,195.2141172064,736.613676764,0
5.5964452313,247.0991060149,1.7944550591,0.5713200154,285.9373837524,103.347208988,1692.4824545021,0
5.914946749,299.846565834,1.6300165504,0.5755495078,285.1781897793,171.8260719502,688.204544104,0
4.7703844051,1085.7475388581,2.8449977926,0.8526661531,232.4650296759,78.5470228448,1157.4471973079,0
5.6251611068,1341.6507270409,2.0100560923,0.0304965479,39.5431120492,177.3179192338,1577.8556039534,0
5.4800394317,2634.036775191,1.7399977719,0.7407798672,235.2561537696,152.6570380406,1528.4399322186,0
4.7157651854,1756.0528982784,1.93969087,0.3307929914,226.4820600475,65.87070485,534.9945475351,0
5.3966415822,4901.5807206337,1.4517628259,0.6121586589,129.8919149519,14.2049135299,1129.3902301967,0
6.4575751503,2614.7778815563,2.7442121275,0.2889370167,25.8747513912,187.3131223316,942.933794198,0
6.0174194301,3980.815318038,1.6486273278,0.7161645382,40.6256549453,58.2587494411,546.0080814321,0
6.8393069544,1190.9812526113,2.4348071108,0.9432983972,158.3316627207,108.0058384521,1083.7570657663,0
5.1406155019,2430.7096515321,2.2056150645,0.9859915722,281.3293677955,172.4305916586,1811.5219106983,0
5.6374721415,3321.4772031696,2.7901334459,0.392950765,288.5287435036,83.1572124138,1321.8405311685,0
6.4843164965,4757.9008640721,1.4892325481,0.7461309782,156.2446758432,53.7114281241,1620.2316276539,0
5.9327779806,3338.7717211834,1.6458021372,0.4812739518,185.2062752964,80.982162854,637.2333177411,0
7.3657417231,2606.1909462088,2.4678407406,0.4110471936,106.5395292077,81.4328596934,995.6342944356,0
5.9046304058,2763.0023629087,1.9943076318,0.1347857849,148.8226435502,33.8207800841,514.4308367028,0
7.2642600107,3064.2550644238,2.3189801162,0.4017936703,272.6942675745,127.5860979159,1607.5887781901,0
5.2899686416,4804.0582160137,2.6409225803,0.853948463,51.6582802277,54.1926415742,785.5652194621,0
4.9481822814,4291.499994311,1.0637695904,0.076099989,82.174461189,39.9745949299,694.1613436008,0
6.7928011624,2859.320310071,1.0115413226,0.4293227657,122.3654780551,22.7890538889,1449.4410406225,0
6.4573401593,3632.3767733553,2.4569418911,5.28269322968011E-05,286.176241154,162.8417534109,1836.7688842018,0
4.0547515336,4675.9080993501,2.6195770574,0.837219143,27.9862154166,147.7556057837,1931.8583723916,0
6.374915695,2895.7508826606,2.8912593555,0.4429371217,179.7880698931,95.2676586989,1885.8385763125,0
4.2662965437,2555.4865340442,2.3739048828,0.7919065384,174.9055942332,181.7835488243,1901.3854597026,0
4.2251172812,2071.6156437527,1.0469180434,0.3294166574,161.0604653912,182.158986102,1739.1423481912,0
4.4462490434,555.8488362304,2.1785346775,0.5321179725,79.913292429,179.8906169108,1876.5228960846,0
5.4091400342,4462.4825298563,1.7678977885,0.7368168318,142.7826652643,24.5166313014,1877.4881421029,0
5.5893380768,3698.9864975798,1.7343476289,0.0188808786,30.1591076076,99.243895898,1472.9394071148,0
5.171573643,3507.8934499705,2.3972711789,0.7039359073,147.7565562062,182.9772300243,1131.6340805671,0
5.5759281772,1076.9660131521,1.6153101747,0.0423344925,190.0605880849,49.7071487854,817.0639326253,0
6.6978508258,1703.3837974911,1.484391784,0.1690577491,232.4575206546,25.941251598,1071.3813924256,0
5.7742554063,3468.21057216,2.2665669647,0.8107206729,13.4254301779,59.2881449559,776.2280019181,0
4.5110591696,1516.9734438966,1.6195306283,0.5218844619,199.1113436779,76.2201027224,1523.0993932328,0
5.176578685,1522.3900188423,2.0823761117,0.0237163603,23.9367370902,83.5939087173,1902.951609366,0
6.5252912295,531.8201905527,2.6926360256,0.7323007706,183.2839577108,164.0585921218,986.986741163,0
4.775253678,2608.9146066329,2.0976835112,0.538326372,169.522137444,189.7409836478,1833.8175592636,0
7.065009628,4026.9423734523,2.8868562145,0.0984946417,79.5369784337,99.0111891309,1739.1086383098,0
5.7680799903,3765.3702227738,1.2779198105,0.252413813,219.5328285113,32.9468017775,897.3050889134,0
4.9270319023,1814.3223016902,2.4166480982,0.3678471811,166.5789967824,19.9863754109,1668.5300784989,0
5.2946101898,3277.8173792634,2.4507792033,0.2096609221,265.402495486,123.2448503214,1028.8327409775,0
4.6381731425,4717.2745957159,2.5101364083,0.2080245627,101.3132324173,161.9348516176,1482.6520274661,0
6.6802450245,2261.8854008434,2.4329525253,0.3864937229,63.3788750815,126.5354069683,1959.223673518,0
5.0871033999,2358.7510018415,2.3480027421,0.5415062821,253.0283387127,152.3485412939,399.105246566,0
7.4944743187,3786.7720232254,2.7278066326,0.6511977121,256.885538414,22.4765949857,891.1543204508,0
7.0674733026,1088.1105352078,1.1564841972,0.7881189399,250.645846693,32.530443638,1752.3881707306,0
6.4036872846,2648.4051477613,2.6605003856,0.4192492493,58.198186867,56.9705353221,1158.7788310986,0
5.8596577744,4047.3460495621,2.5827054473,0.5813665572,234.2356450096,38.3546916587,385.1096960586,0
7.0577183792,470.2170194376,1.4933768595,0.6953189496,122.8343812882,175.2627939831,806.5656509259,0
4.0415497133,1573.2126387477,2.1561500984,0.3759383754,160.4618267276,175.319623767,1851.2245921916,0
4.9309092263,2364.4883190225,2.0982880305,0.9491124569,299.5851957493,47.0814497683,1535.8657812879,0
5.3231087178,139.7301647424,1.0185050449,0.4605660076,146.5004739013,4.5139393147,1467.7766085163,0
5.0290118601,2843.4761975262,1.6018381463,0.1671343149,122.1521215797,46.4546729581,1209.1616607626,0
4.695899856,2591.1892855587,1.3147570297,0.6709747095,226.1813053324,22.07884685,1095.2641004635,0
4.2480509523,3031.0939831558,1.5288085959,0.5276244568,155.2383028153,184.8708692388,1233.4414783668,0
6.040494679,2068.1003162455,2.8981592064,0.7771859094,85.6215870909,168.8419171552,1035.0738123147,0
6.9003350024,4132.1515346382,1.3777403735,0.7011411314,87.192890792,59.4985339985,803.791730697,0
6.5394888665,1226.1476047834,1.0018116705,0.7152368535,51.3554231505,20.8964790616,703.7774050099,0
5.3296518281,2431.9410046187,1.0891400814,0.9705733326,214.8189160259,64.6388130649,841.7853373852,0
5.5698989228,3168.5996315389,1.2927461332,0.1889298138,257.8303748501,51.2509847778,946.3314965578,0
7.0494514783,3349.4243640591,1.6834237587,0.6836995457,5.9049646144,147.1285320023,1127.9272688776,0
6.8461375155,4777.7244948317,2.851577099,0.9092650435,153.6509867802,72.0284228278,1090.5600520422,0
6.4146360116,4431.5891066688,1.413972606,0.9181931585,244.554069591,195.7712030356,1796.4280145789,0
4.9797806539,619.1839655858,1.224482144,0.2912233186,184.2551171954,160.8640652194,1828.7255218687,0
6.1831368453,127.5934324655,1.372633553,0.0997262039,108.9973426707,100.2701987268,373.7752035836,0
5.2196729153,977.9804056641,2.2941403325,0.4642723693,148.5952940802,85.5383576067,1925.2335078272,0
4.7515729379,2631.654873235,2.4720347367,0.5568444131,278.706265715,75.5936711283,1088.2488698144,0
4.3098281033,3084.0956441545,1.5764239369,0.1603090395,163.3593878714,106.462052676,428.9817900809,0
6.4437540872,3156.4837341892,1.3780345655,0.4694348622,216.0968749436,105.8871481083,972.3314295121,0
5.1281846033,3090.9299465559,2.8782173966,0.6717448405,22.4237710909,92.1369946964,1814.4010235681,0
4.3306184903,4945.490989474,2.8981387873,0.0782744807,280.0239961349,72.6265180519,1736.005584029,0
5.464341682,2260.1900522423,2.268486182,0.7744774193,10.1367452845,118.6311991054,617.4460899655,0
5.2108233125,1805.0464641606,1.9381206804,0.3341364119,32.2083355352,29.1257477051,356.8445754539,0
5.6458717987,4776.7937047797,1.2313504473,0.946264493,220.0084544196,127.4997605868,1396.9721840501,0
6.8935467694,623.9073354611,2.0095086471,0.6970911383,176.0461335221,166.5558142047,422.8619053193,0
6.4174536382,2716.7358788851,1.758321728,0.3402749822,186.2497898323,178.1990749289,1143.4990743719,0
6.8865310743,2070.5662710354,1.2047889256,0.0615057365,15.4003113971,76.0300283915,873.3041764209,0
6.5127795827,3739.8253577659,1.1017079377,0.2211232629,82.2785550477,109.5223968286,545.6758806418,0
4.4687942679,4724.565557119,2.6084058146,0.1806549021,121.9703423716,71.1243998515,1644.7069259112,0
5.7857452077,726.463711268,2.4779841263,0.3968879782,78.8772742896,75.0997244041,1146.1861581317,0
5.2009043075,1285.3382856996,1.7970040576,0.0191729107,231.7493538289,34.1889787135,374.6378431721,0
6.2879454252,3892.287031236,2.6276582632,0.4935091827,61.610455407,147.44553545,1489.5122311624,0
4.8619475694,4526.6980037277,1.2087429162,0.9826882396,258.0743432932,137.5797290958,1895.8748100757,0
6.5280890891,1033.2392854472,1.8843122762,0.0715030243,116.8972266864,148.3206039474,956.9536965824,0
5.1560296141,3017.2430403005,2.744409058,0.0475831925,115.6411304099,31.6481483631,1482.1022262442,0
4.3700359615,3357.5580170432,1.5723617416,0.1989168137,280.9057673475,3.7049153492,1044.2213622123,0
4.0756944736,2469.6059357112,2.0020947556,0.3216624714,39.6485332575,75.2775075469,1442.8469978854,0
6.7383853303,2700.6779517019,2.1796687889,0.2006163711,86.1990999683,32.3791220105,723.8020950078,0
4.7871037308,2645.2990533171,2.1253775116,0.9449474208,58.6711941305,128.3351420323,1689.3407572788,0
5.9608451232,1349.5178972553,1.52510046,0.0392530531,91.6332679645,148.9207358007,380.7801872521,0
4.7675334888,3560.5392428057,2.5653031256,0.4553184101,209.4223015436,77.590433731,571.852516541,0
5.3935232273,2941.8423189954,2.8961065637,0.0687509521,152.2182281535,65.7839556421,1164.1298802704,0
4.0839140658,1633.8242380378,2.6397362951,0.5539417339,135.1747478448,57.1050143431,806.6722887453,0
5.3408550176,4194.2964788264,2.9344264136,0.4386553814,118.0058516243,169.310155164,1025.7390450817,0
5.932063603,1231.6141565339,2.4870050716,0.5319883183,242.7103650721,156.1465460057,665.508106059,0
6.504724427,4020.2665989617,1.6922144816,0.1726091129,0.7896466739,90.1807306186,899.135643616,0
5.9421844184,1021.4013536851,2.7193310953,0.2577552156,67.9288815263,96.1428112969,1148.0467403653,0
4.7527983007,1432.117560957,1.3394104783,0.7184601783,231.0267093762,92.4656994919,1513.9479385645,0
6.5757738718,777.5500856213,2.9323560497,0.8210319471,61.3450383587,37.2330071492,513.6239474853,0
4.4843249689,3765.9928152406,1.9393085139,0.7829341727,223.8764683051,120.922542701,1466.8232311838,0
4.0642450353,1627.7104693446,2.2756443585,0.0093449535,9.8930831048,170.3775964941,1462.8422648765,0
4.9287940659,3471.0179165817,2.5849133383,0.3067942831,10.8112132498,186.5558249375,886.8057251026,0
4.3726861715,2510.0986698264,2.5369355913,0.2216473146,80.84701504,48.5429973597,1985.8441898139,0
4.6909130681,2920.049063134,2.8505292833,0.1468965689,291.2562593603,189.4954468791,1803.7723779991,0
4.7509478247,3206.8697744538,2.5217829459,0.9860279282,54.1271466244,153.2051799039,875.9619888761,0
4.6146926295,2164.7470119479,2.5876718243,0.4648498037,161.2569300609,199.03188204,978.4858092476,0
6.1539026415,1889.6965879153,1.7855712927,0.6956407534,281.3660928285,108.4717900985,1606.2798792129,0
4.3122229559,1134.6743834165,2.0042632818,0.0200117236,75.8564936288,103.480257965,325.4340370357,0
4.9259120018,2618.7510154318,2.146298496,0.9257516931,193.6036869752,82.947160506,1881.5970011262,0
6.7470904419,1080.0437134525,1.2616847227,0.6758116357,167.9649496731,157.9347227586,1555.9685851338,0
6.1882403685,4933.2726409816,2.0671794602,0.1131057565,248.4820694448,50.3706724691,1621.4136518447,0
7.349874836,3514.2980184253,2.1920603219,0.4603861757,109.3229597986,70.6009501944,1381.8335997063,0
6.6294559093,3424.7336404736,1.3968202024,0.4939871801,237.4920216549,95.1408156378,1212.2595755503,0
6.6989761686,3340.200000699,1.8186898418,0.8954127112,48.770120599,199.1032897181,502.0493834096,0
4.0523248989,4461.092615629,1.4899070167,0.7296996274,243.3046124796,171.7972782064,1985.7102006291,0
5.0291389851,3580.1923754436,1.2307997166,0.4068092914,254.3915079938,73.5316092118,1304.8621469106,0
5.763207053,3265.162502449,2.9457887788,0.0557355265,172.1884552505,172.6057558501,1118.3506099723,0
4.2748451508,2846.6428268422,1.6641477816,0.1549417853,254.710353985,104.3199025982,1886.5699010444,0
6.8210577661,3495.561789491,1.0100510067,0.4278234566,59.2458844956,182.1595822098,596.7927739498,0
5.0012101808,2632.5001618991,1.526727238,0.2098646773,179.7297975308,17.785904551,398.8851898256,0
5.3028585332,3631.2558270885,2.1096135165,0.4228764685,169.7254692674,73.0902969307,1891.4487702346,0
4.1921671182,3399.6182472462,2.7825653297,0.8038847087,55.2123104464,59.1852697961,1518.9814958021,0
4.2949469571,4078.1223291797,2.4378138892,0.7296066492,30.0724110803,143.5521089632,1455.690812874,0
6.9082287179,303.8201856567,1.0462213369,0.3730070999,44.6364851547,111.676895514,1859.4931325615,0
5.3701790562,4240.2568486358,1.000481749,0.1685146435,9.1270618962,65.629436103,1843.9223126841,0
4.3393324326,3071.4079060446,1.9029918782,0.9384682124,36.7557427611,42.4055701004,350.2213466395,0
5.5187733737,1461.3812078668,2.7398118678,0.6049408132,184.2272213927,106.3821393763,456.1455732896,0
5.557565393,4997.5754295717,2.6704585817,0.8934590542,246.967907774,20.6083386862,686.6620319102,0
4.0109257797,1587.1996119028,1.2172148047,0.4727933453,203.1382465722,174.9010590076,1573.6691806545,0
7.2850495852,364.1016229296,1.0243596708,0.6613381138,86.8057230667,50.7002032212,862.5080490795,0
4.9442862026,2606.0383908778,1.8802968944,0.5124285514,201.8140834501,77.4261017942,727.2230681417,0
4.5817018788,1812.4231857099,2.4836129505,0.7567049101,200.0716160053,46.8056350614,1299.746617953,0
5.9974138155,2472.9043707377,2.0999579728,0.4917906326,169.6369098222,143.1011909242,486.3679304858,0
6.6236901325,765.8421356252,1.1332559968,0.9760796862,287.0975306611,12.0873089881,1053.5308505074,0
4.651857284,2478.1899959587,2.660354486,0.9506117747,190.2757960355,70.7811334424,1325.6534615958,0
5.0920045714,4558.1358400771,2.7408009262,0.5582317503,97.4396746141,58.6779351166,356.8105909986,0
6.8553729786,2306.8777438911,1.6502658568,0.471110355,245.6213971364,24.9228415415,1758.0151800111,0
7.1412809229,4738.8687836661,1.7949759848,0.217140404,112.09224554,66.5824192463,599.4616512549,0
6.1254333454,2435.4583864923,2.7314019846,0.0321095805,193.1603782665,152.5897757023,1591.1271676201,0
7.1012588848,3672.2653398645,2.8556201233,0.3326565998,150.9628250255,2.8159326566,311.8278984156,0
4.8404431716,593.9552659815,1.5204227359,0.1770432945,8.5560074516,181.8608292812,313.9793233611,0
6.5762875052,845.5246459056,2.824459244,0.8927959396,196.1703439108,134.4468299601,309.0765413485,0
7.4470504814,4401.3797575215,2.7902124515,0.6592445371,103.4360785964,178.7297298181,795.578777857,0
5.9694904017,588.681764485,2.8439112603,0.1407704578,67.4690417191,111.6268316256,1598.9581003621,0
